iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
950,0.16818006,0.167691104,0.168549868,0.60603199,0.604422411,0.603903053,0.709357175,0.705592972,0.708865445,4140.799985
960,0.166573681,0.165871695,0.166931025,0.608235456,0.607727416,0.607680201,0.710789653,0.707813141,0.711374583,4183.609996
970,0.166104905,0.165324239,0.166536881,0.609435558,0.610402896,0.609128108,0.71211462,0.710450904,0.712852056,4227.390226
980,0.166014538,0.16520251,0.166442713,0.609297842,0.609301228,0.608183821,0.711891947,0.709462227,0.712065137,4270.114328
990,0.165368497,0.164517006,0.165682615,0.611855437,0.612134089,0.611016682,0.71463905,0.712477396,0.71534528,4312.714437
1000,0.165218926,0.16437112,0.165563122,0.612662063,0.612763613,0.611960969,0.715318546,0.713044492,0.716153988,4356.880189
1010,0.164638212,0.163749492,0.165069799,0.612209565,0.614101353,0.61170916,0.714965367,0.714418821,0.715812753,4400.160974
1020,0.163138945,0.162554279,0.163510213,0.615947589,0.616068618,0.616178785,0.718291363,0.716683119,0.719716821,4443.07441
1030,0.163032263,0.162404601,0.163401801,0.616577151,0.617091596,0.617500787,0.719182721,0.717913043,0.721156494,4486.004531
1040,0.162899971,0.162351803,0.163307601,0.616400087,0.616383381,0.616682405,0.71961461,0.717407687,0.720854536,4529.605267
1050,0.162299914,0.161740112,0.162786747,0.618131382,0.618193264,0.617878502,0.720542502,0.718528832,0.721252755,4575.026074
1060,0.162242893,0.161673804,0.162748152,0.61807236,0.618035883,0.618004407,0.719995384,0.717921897,0.720960177,4618.452613
1070,0.16178303,0.16118485,0.162217853,0.62013811,0.620003148,0.62064841,0.722530394,0.720236371,0.723881965,4662.971977
1080,0.161126238,0.160456985,0.161592627,0.62236125,0.622285175,0.622914699,0.724633107,0.722061378,0.725933382,4705.47615
1090,0.160930749,0.160205577,0.161367567,0.622636684,0.622599937,0.623040604,0.725149383,0.722582138,0.726375434,4748.094817
1100,0.160977806,0.160303618,0.161394201,0.622262881,0.622442556,0.622788794,0.724699607,0.722466451,0.725967255,4791.579174
1110,0.160609208,0.160004015,0.161163844,0.623108855,0.623308152,0.623103557,0.725367357,0.723054672,0.726333592,4834.534848
1120,0.160512951,0.159874651,0.161102934,0.624171241,0.624488511,0.624236701,0.726353336,0.724098057,0.727405581,4878.617627
1130,0.160381752,0.15976551,0.160965419,0.624367979,0.624960655,0.624551464,0.726088516,0.724189815,0.727122987,4921.631674
1140,0.159759202,0.15914148,0.160258604,0.626768184,0.626534466,0.626943658,0.728966355,0.726360701,0.729973571,4964.337847
1150,0.159236621,0.158451064,0.159794729,0.627122312,0.62700661,0.627195467,0.728742969,0.726612066,0.729934331,5008.822299
1160,0.158559418,0.158000434,0.159093168,0.628597848,0.627872206,0.628076802,0.72979704,0.727073354,0.730326821,5051.719353
1170,0.158430742,0.157863568,0.158882357,0.628696217,0.628108278,0.628643374,0.730212279,0.727702236,0.73114261,5096.917983
1180,0.158293612,0.15778187,0.158724042,0.628224045,0.627557444,0.628706327,0.729691456,0.726968561,0.730930657,5140.527046
1190,0.157778074,0.157064911,0.158198959,0.632414566,0.631491974,0.632546427,0.735488986,0.732537552,0.736347622,5184.895663
1200,0.15726834,0.156510566,0.157712821,0.633457278,0.632829714,0.634938621,0.736325167,0.733614981,0.738229585,5227.620626
1210,0.157076545,0.156372452,0.157533791,0.633496626,0.633144476,0.634309097,0.73600975,0.733508632,0.737184998,5270.971246
1220,0.155955958,0.155904392,0.156257445,0.636270633,0.634560907,0.638086245,0.738648572,0.734931507,0.740720696,5314.508176
1230,0.15599269,0.155970022,0.156297435,0.635404985,0.633931382,0.636260623,0.737536823,0.733989021,0.738859261,5357.544177
1240,0.15578585,0.155682719,0.156076203,0.636841173,0.635111741,0.63846396,0.739040079,0.735406562,0.741038012,5400.166699
1250,0.154283959,0.153988327,0.154603971,0.642881032,0.642666037,0.644129682,0.745499411,0.743170635,0.746990109,5444.086187
1260,0.154201869,0.153916026,0.154552228,0.642979402,0.642980799,0.64431854,0.745473162,0.743338802,0.747067777,5487.092443
1270,0.154670326,0.154515404,0.154999498,0.64168093,0.641170916,0.642870633,0.744504454,0.741847826,0.746072244,5529.665972
1280,0.153997203,0.153661992,0.154283157,0.644336894,0.644554611,0.646144161,0.746976822,0.745018346,0.749051297,5572.352847
1290,0.153726061,0.153221321,0.153921701,0.645202542,0.645577589,0.646647781,0.747973615,0.746053225,0.749654342,5617.48066
1300,0.153672231,0.153160996,0.153892477,0.645379606,0.64573497,0.646521876,0.748039531,0.746223224,0.749542799,5661.059851
1310,0.153291581,0.152721555,0.153535208,0.647189596,0.64699402,0.648851117,0.749815148,0.747495216,0.751735802,5707.336753
1320,0.152539655,0.151927657,0.152777252,0.646973185,0.647308782,0.64815864,0.749027945,0.74695122,0.750435365,5750.493032
1330,0.152454433,0.151837454,0.152695384,0.646973185,0.647308782,0.648221593,0.749027945,0.74697979,0.750468876,5792.920833
1340,0.150351918,0.149664029,0.150674977,0.649235673,0.649905571,0.649480642,0.749448418,0.747545821,0.750201884,5835.665575
1350,0.150547996,0.149927855,0.150876135,0.649589801,0.650299024,0.649984262,0.749179705,0.747442601,0.750157275,5878.223062
1360,0.149916057,0.1492453,0.150124183,0.65077023,0.651794145,0.651935788,0.750341064,0.748650951,0.752029421,5921.027233
1370,0.149876742,0.149158819,0.150067448,0.650711208,0.651872836,0.652124646,0.750618047,0.748978665,0.752374978,5964.428822
1380,0.148909042,0.148272416,0.149281929,0.650337406,0.651794145,0.652817123,0.748603194,0.747388251,0.751341359,6007.190033
1390,0.148856289,0.148285503,0.149146952,0.651990006,0.652659742,0.654705697,0.750356352,0.748518687,0.753228056,6051.338425
1400,0.148877343,0.148285835,0.149180998,0.650061972,0.651951527,0.651935788,0.748426517,0.747560071,0.750575179,6093.885802
1410,0.148135264,0.147440654,0.148297797,0.653937713,0.655492603,0.658419893,0.752274456,0.751306521,0.756331956,6137.067037
1420,0.147934832,0.147314833,0.148146638,0.653780322,0.654548316,0.657727416,0.751749238,0.750199158,0.755453605,6180.286184
1430,0.147834124,0.147331124,0.148029746,0.650730882,0.651715455,0.654076172,0.747880423,0.7465063,0.751301199,6223.855756
1440,0.147711014,0.1472424,0.147955866,0.651537508,0.652817123,0.654453887,0.748151519,0.746931284,0.751257534,6267.026325
1450,0.146144336,0.145692839,0.146592711,0.654704991,0.655335222,0.658419893,0.750536565,0.748680285,0.754034451,6310.290483
1460,0.145642969,0.145250484,0.146199796,0.655865746,0.655886056,0.658105131,0.75070547,0.748663716,0.753326975,6353.362905
1470,0.145567019,0.145247963,0.146167294,0.654016408,0.653997482,0.655146364,0.747957692,0.745823458,0.749565694,6396.768175
1480,0.145486255,0.145103069,0.1461197,0.653957387,0.654548316,0.656342461,0.748473452,0.746769728,0.750901209,6439.428124
1490,0.145083912,0.144815929,0.145719903,0.655590313,0.656122128,0.657160844,0.749075481,0.7475156,0.751074138,6483.18071
1500,0.143996561,0.143422549,0.144703157,0.659387358,0.660922254,0.660623229,0.752809149,0.752199666,0.754519375,6526.18802
1510,0.143778205,0.143088619,0.14441715,0.660056267,0.661000944,0.661063897,0.753716558,0.75261284,0.755116893,6568.7818
1520,0.143588315,0.142968932,0.144297988,0.660961262,0.66178785,0.660434372,0.752871668,0.751618123,0.75331565,6611.798708
1530,0.143481148,0.142905967,0.144141265,0.661039958,0.661394397,0.661693421,0.753198012,0.751544546,0.754567044,6654.77236
1540,0.143397061,0.142768257,0.144025738,0.66100061,0.661551778,0.662889518,0.75376195,0.752175166,0.756069785,6697.786003
1550,0.142238126,0.141577452,0.142784306,0.66347951,0.664227258,0.665407617,0.754988326,0.753623188,0.757427776,6740.995517
1560,0.141790775,0.141063689,0.142498697,0.665781345,0.665879761,0.666729619,0.757161644,0.755442921,0.758683563,6784.988289
1570,0.140846393,0.139989991,0.141572427,0.667394598,0.667768335,0.668114573,0.757467076,0.755897317,0.758983268,6828.530978
1580,0.136921249,0.136017577,0.13777714,0.673100002,0.673670129,0.673465534,0.760769408,0.759273234,0.762009635,6872.264951
1590,0.136944706,0.136154915,0.137798077,0.673690216,0.67508656,0.674787535,0.760262488,0.759648408,0.762132793,6915.662178
1600,0.136489823,0.135650115,0.137399698,0.673237719,0.674220963,0.672961914,0.758481292,0.757781418,0.759368197,6958.75415
1610,0.135892246,0.134790125,0.13677958,0.679061166,0.68043752,0.677935159,0.76586339,0.76532794,0.766157784,7001.310394
1620,0.135776298,0.134662686,0.136716664,0.677723347,0.679571923,0.676864967,0.764061127,0.764024108,0.764681612,7045.048293
1630,0.135284149,0.134194837,0.136327253,0.680753113,0.681460497,0.679886686,0.765840777,0.764815245,0.766389489,7087.524242
1640,0.134478854,0.133309181,0.135572894,0.686812646,0.688227888,0.685174693,0.769366733,0.768655845,0.769401024,7130.714965
1650,0.133937328,0.132728043,0.134956854,0.689409589,0.691454202,0.687566887,0.772282083,0.772074638,0.772036195,7173.101072
1660,0.133707473,0.132477575,0.134717946,0.689645675,0.691611583,0.68737803,0.772638831,0.77237614,0.772034521,7216.319001
1670,0.133354798,0.132201547,0.134429477,0.690353932,0.693736229,0.689140699,0.773209989,0.774193548,0.773735337,7259.143731
1680,0.133019109,0.132001637,0.134152653,0.689212851,0.692005036,0.688448222,0.772315187,0.772890797,0.773200128,7302.655666
1690,0.132395496,0.131439739,0.133603306,0.690924472,0.692949323,0.688888889,0.773101476,0.773033969,0.773032057,7346.49692
1700,0.132072325,0.131124634,0.133266914,0.691219579,0.693500157,0.689707271,0.772216014,0.772208901,0.772343079,7389.735979
1710,0.131704835,0.130512491,0.132736333,0.693364024,0.696883853,0.691658798,0.775288351,0.776254647,0.775321101,7433.284322
1720,0.131024646,0.129761535,0.132107906,0.693914891,0.697985521,0.692603085,0.775251358,0.776548673,0.775793195,7476.005235
1730,0.130831479,0.129591783,0.131881299,0.695272384,0.698693736,0.693862134,0.777024401,0.777681008,0.777487989,7519.868429
1740,0.130830563,0.129519093,0.131809116,0.695193689,0.69916588,0.693925087,0.776271137,0.777512658,0.776706163,7562.400277
1750,0.130577823,0.129225719,0.131514609,0.695705208,0.699952786,0.694491659,0.776775534,0.778120454,0.777354682,7605.22962
1760,0.130341876,0.129013351,0.131280366,0.695488796,0.699874095,0.694680516,0.776232471,0.777661187,0.777175411,7649.157509
1770,0.130473508,0.129110222,0.13154008,0.696256074,0.700031476,0.695058231,0.777571278,0.778655208,0.778306636,7691.971836
1780,0.129673946,0.12829312,0.130602272,0.696452812,0.701054454,0.695310041,0.777040794,0.778729105,0.777838979,7737.643578
1790,0.128710486,0.127358462,0.129521509,0.697889,0.703729934,0.696757948,0.776756898,0.779191836,0.777372094,7781.213556
1800,0.128348016,0.127110682,0.129177138,0.699718665,0.70451684,0.698583569,0.778395644,0.780036319,0.778845266,7824.272318
1810,0.127927228,0.126681605,0.128762356,0.699639969,0.705225055,0.698835379,0.777879621,0.780138514,0.778518519,7867.982327
1820,0.1278274,0.126603463,0.128704276,0.701351591,0.706090652,0.699779666,0.779776585,0.78141277,0.779916009,7906.909179
1830,0.127295602,0.12597967,0.128206063,0.704420705,0.707900535,0.70217186,0.782468943,0.783455839,0.782212402,7952.235135
1840,0.126991753,0.125796603,0.127976952,0.705010919,0.707821845,0.702612528,0.782638949,0.783005084,0.782143516,7996.880443
1850,0.124734452,0.123647608,0.125681183,0.707096343,0.709395656,0.705508341,0.782726716,0.782803035,0.782661215,8042.378731
1860,0.124618151,0.123495715,0.125571055,0.707725905,0.710339943,0.705634246,0.78342129,0.783864717,0.782915506,8086.908362
1870,0.123992562,0.122736947,0.1247697,0.709260462,0.71128423,0.706452628,0.784627492,0.784341386,0.783649608,8133.573535
1880,0.123981899,0.12272806,0.124757062,0.70904405,0.711126849,0.706767391,0.784551957,0.784325245,0.783871566,8178.1766
1890,0.123739338,0.122416606,0.12456539,0.710342521,0.711992446,0.708467107,0.785781839,0.785236475,0.78557207,8222.97479
1900,0.122818229,0.121626617,0.123634564,0.711818057,0.715061379,0.711237016,0.786466078,0.787062629,0.787156048,8269.056296
1910,0.122614845,0.121606497,0.123489179,0.712526314,0.714038401,0.710544539,0.786636295,0.786008715,0.786139535,8314.981494
1920,0.122347683,0.121182778,0.123199783,0.714237935,0.717028643,0.71312559,0.789073958,0.789313335,0.789349605,8360.684994
1930,0.122066841,0.120968497,0.122906905,0.715162604,0.717500787,0.714321687,0.790100905,0.78998479,0.790586064,8407.118926
1940,0.12194617,0.120819164,0.122763809,0.715949556,0.718759836,0.714888259,0.790947527,0.791238318,0.791261465,8451.749041
1950,0.121083912,0.119876577,0.122075416,0.718015306,0.722064841,0.716462071,0.791982933,0.793232643,0.791789941,8496.378228
1960,0.120980069,0.11974465,0.121938751,0.717897263,0.722536985,0.716147309,0.792269692,0.793897592,0.791933921,8541.488578
1970,0.120882288,0.119676422,0.121885112,0.71787759,0.722222222,0.715832546,0.791896442,0.793398104,0.791443356,8585.823371
1980,0.120541066,0.119423882,0.121639712,0.719648232,0.72190746,0.716525024,0.793016297,0.79313978,0.791807296,8630.256915
1990,0.120405496,0.119196702,0.121397222,0.719982687,0.722694366,0.71822474,0.793661839,0.794134829,0.793389956,8674.4918
2000,0.119260903,0.117979761,0.120316227,0.722264849,0.725055083,0.720994649,0.794796133,0.795097349,0.794928743,8718.918497
2010,0.118620087,0.117311437,0.119718956,0.722933758,0.725527227,0.722379603,0.79417138,0.794751089,0.79480737,8763.213656
2020,0.11862055,0.117308649,0.119723369,0.722894411,0.725527227,0.722442556,0.794130114,0.794751089,0.794844353,8809.06908
2030,0.118181372,0.11687502,0.119313015,0.723661689,0.726078061,0.723197986,0.794745148,0.795175051,0.795364639,8854.265999
2040,0.117775516,0.116333661,0.118903443,0.724094513,0.727494492,0.723701605,0.795060646,0.796258163,0.795717943,8898.782824
2050,0.11761314,0.116263711,0.118778422,0.724369946,0.727022348,0.7235757,0.795211366,0.795833088,0.795586798,8944.759761
2060,0.117508417,0.116181603,0.11871209,0.72464538,0.727022348,0.72382751,0.795206462,0.795664723,0.795544578,8989.332574
2070,0.1174673,0.116153661,0.118690454,0.724448642,0.727022348,0.723135033,0.794898079,0.795544292,0.794850266,9033.817244
2080,0.117441082,0.11613166,0.118674194,0.724468315,0.727101039,0.723386843,0.794945753,0.795615276,0.795075086,9082.037803
2090,0.116705335,0.115369939,0.117954121,0.726160263,0.729068303,0.72483475,0.795335911,0.796211897,0.795413059,9127.689605
2100,0.11642741,0.115034884,0.11761973,0.727084932,0.730248662,0.725653132,0.796215772,0.797279716,0.796221827,9174.312598
2110,0.116059738,0.114646308,0.117233805,0.728776879,0.729855209,0.726975134,0.796432474,0.795982647,0.796337168,9218.480892
2120,0.116019498,0.114583025,0.117296367,0.728599815,0.729540447,0.726093799,0.796188225,0.795720654,0.795583744,9263.057965
2130,0.115960565,0.114515986,0.11713838,0.729386767,0.730484734,0.726912181,0.796875231,0.796578963,0.796280642,9308.622612
2140,0.115768817,0.114333055,0.11689361,0.730016329,0.731350331,0.727478754,0.797449484,0.797316552,0.796770105,9353.248536
2150,0.116343446,0.114928673,0.117433705,0.729367094,0.73127164,0.727352849,0.798541343,0.798750663,0.798022665,9398.920554
2160,0.115532915,0.114095426,0.116662459,0.730055677,0.73127164,0.727667611,0.797389288,0.797221068,0.796844181,9443.721979
2170,0.115179751,0.113604304,0.116379678,0.730724586,0.732451999,0.727604658,0.797849558,0.798075781,0.796692196,9488.797497
2180,0.115052431,0.113375954,0.116258647,0.731609908,0.734183192,0.729241423,0.798368264,0.799095991,0.797761791,9535.511627
2190,0.114875054,0.113276962,0.116099689,0.731865667,0.733789739,0.730059805,0.799115631,0.799407056,0.798968589,9591.521448
2200,0.11474166,0.113071706,0.115919481,0.732200122,0.735048788,0.7299339,0.799475561,0.800497719,0.79895023,9635.96793
2210,0.11465598,0.112986281,0.115858953,0.732436208,0.734891407,0.7299339,0.799729045,0.800379214,0.798969072,9682.250761
2220,0.114177328,0.112465774,0.11533357,0.73363631,0.736307838,0.731948379,0.800188905,0.800997684,0.800018786,9726.596071
